id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,image_hyperlinks,phyenotype (metamorphosis stage),tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_subphylum_name,taxon_species_name,taxon_subspecies_name
36650611,9/29/2019 10:55,9/29/2019,2019-09-29 15:55:00 UTC,Bogota,112716,biologgers,2019-12-14 20:02:06 UTC,2020-01-16 21:09:40 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650611,https://static.inaturalist.org/photos/57956086/medium.jpg?1576343360,https://static.inaturalist.org/photos/57956086/medium.jpg?1576343360,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36650612,9/29/2019 10:55,9/29/2019,2019-09-29 15:55:00 UTC,Bogota,112716,biologgers,2019-12-14 20:02:07 UTC,2020-01-16 21:09:40 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650612,https://static.inaturalist.org/photos/57956116/medium.jpg?1576343401,https://static.inaturalist.org/photos/57956116/medium.jpg?1576343401,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36650613,9/29/2019 10:55,9/29/2019,2019-09-29 14:55:00 UTC,America/New_York,112716,biologgers,2019-12-14 20:02:08 UTC,2020-01-16 21:09:38 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650613,https://static.inaturalist.org/photos/57956134/medium.jpg?1576343421,https://static.inaturalist.org/photos/57956134/medium.jpg?1576343421,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36953349,2019-12-05 8:39:27 AM CST,12/5/2019,2019-12-05 14:39:27 UTC,Monterrey,21332,oscar_almeda,2019-12-26 00:53:10 UTC,2020-03-17 01:30:35 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/36953349,https://static.inaturalist.org/photos/58499010/medium.jpeg?1577321595,https://static.inaturalist.org/photos/58499010/medium.jpeg?1577321595,butterfly,,,1,0,FALSE,2,"Nuevo León, MX",25.61487339,-100.3875099,9,obscured,,TRUE,gps,gps,Nuevo León,Mariposa reina,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
37426846,2019/07/23 12:55 PM HST,7/23/2019,2019-07-23 22:55:00 UTC,Hawaii,555202,allison_patrick,2020-01-09 14:37:45 UTC,2020-01-10 17:04:51 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/37426846,https://static.inaturalist.org/photos/59330993/medium.jpeg?1578580644,https://static.inaturalist.org/photos/59330993/medium.jpeg?1578580644,butterfly,,,5,0,FALSE,,"Kings County, NB, Canada",45.55832778,-66.01496111,5,,open,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
38739628,2020/02/16 12:52 PM PST,2/16/2020,2020-02-16 20:52:00 UTC,Pacific Time (US & Canada),646828,garrettlau,2020-02-17 03:34:16 UTC,2020-02-17 20:48:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/38739628,https://static.inaturalist.org/photos/61616929/medium.jpeg?1581910082,https://static.inaturalist.org/photos/61616929/medium.jpeg?1581910082,butterfly,"butterfly, monarch",,2,0,FALSE,,"Mountain View, CA, USA",37.42086682,-122.074277,5,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
39908535,2020/03/10 2:16 PM CDT,3/10/2020,2020-03-10 19:16:00 UTC,Central Time (US & Canada),21288,russh,2020-03-13 01:56:03 UTC,2020-03-17 20:45:43 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/39908535,https://static.inaturalist.org/photos/63364291/medium.jpeg?1584064248,https://static.inaturalist.org/photos/63364291/medium.jpeg?1584064248,butterfly,,,3,0,FALSE,,"Maalaea, HI, USA",20.79348826,-156.471288,8,,,FALSE,,,Hawaii,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
39930471,2020-03-13 12:00:39 PM CDT,3/13/2020,2020-03-13 17:00:39 UTC,Central Time (US & Canada),1132234,jamestdoucet,2020-03-13 17:08:21 UTC,2020-03-17 20:40:10 UTC,research,,https://www.inaturalist.org/observations/39930471,https://static.inaturalist.org/photos/63402988/medium.jpeg?1584121110,https://static.inaturalist.org/photos/63402988/medium.jpeg?1584121110,butterfly,,,3,0,FALSE,2,"6, LA, USA",30.17972222,-93.2375,,,,FALSE,gps,gps,Louisiana,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
40216320,2020/03/18 7:40 AM CDT,3/18/2020,2020-03-18 12:40:00 UTC,Central Time (US & Canada),21288,russh,2020-03-19 02:22:57 UTC,2020-03-30 23:52:56 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/40216320,https://static.inaturalist.org/photos/63884569/medium.jpeg?1584584384,https://static.inaturalist.org/photos/63884569/medium.jpeg?1584584384,butterfly,,,4,0,FALSE,,"Farm to Market 165, Blanco, TX 78606, USA",30.11208,-98.307411,458,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
40596766,Mon Mar 23 2020 14:46:34 GMT-0400 (EDT),3/23/2020,2020-03-23 18:46:34 UTC,Eastern Time (US & Canada),1197950,carbonp,2020-03-23 18:47:02 UTC,2020-03-23 18:55:55 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/40596766,https://static.inaturalist.org/photos/64343822/medium.jpg?1584989229,https://static.inaturalist.org/photos/64343822/medium.jpg?1584989229,butterfly,,,1,0,FALSE,3,"Beneva Rd, Sarasota, FL, US",27.278195,-82.50228833,5,,,FALSE,,,Florida,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
40789404,2020-03-26 7:03:16 PM CDT,3/26/2020,2020-03-27 00:03:16 UTC,Central Time (US & Canada),1132234,jamestdoucet,2020-03-27 00:06:41 UTC,2020-05-01 23:02:12 UTC,research,,https://www.inaturalist.org/observations/40789404,https://static.inaturalist.org/photos/64659918/medium.jpeg?1585267607,https://static.inaturalist.org/photos/64659918/medium.jpeg?1585267607,caterpillar,,,2,0,FALSE,2,"6, LA, USA",30.17942836,-93.23792659,64,,,FALSE,,,Louisiana,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
40793083,2020/03/26 4:35 PM CDT,3/26/2020,2020-03-26 21:35:00 UTC,Central Time (US & Canada),1132234,jamestdoucet,2020-03-27 01:21:27 UTC,2020-05-02 14:20:33 UTC,research,,https://www.inaturalist.org/observations/40793083,https://static.inaturalist.org/photos/64665855/medium.jpeg?1585271880,https://static.inaturalist.org/photos/64665855/medium.jpeg?1585271880,caterpillar,,,2,0,FALSE,,"Lake Charles, LA, USA",30.17805001,-93.23763616,214,,,FALSE,,,Louisiana,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
40793085,2020/03/26 4:35 PM CDT,3/26/2020,2020-03-26 21:35:00 UTC,Central Time (US & Canada),1132234,jamestdoucet,2020-03-27 01:21:29 UTC,2020-05-02 14:20:27 UTC,research,,https://www.inaturalist.org/observations/40793085,https://static.inaturalist.org/photos/64665870/medium.jpeg?1585271887,https://static.inaturalist.org/photos/64665870/medium.jpeg?1585271887,caterpillar,,,2,0,FALSE,,"Lake Charles, LA, USA",30.17805001,-93.23763616,214,,,FALSE,,,Louisiana,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
41197415,Wed Apr 01 2020 15:47:13 GMT-0700 (PDT),4/1/2020,2020-04-01 22:47:13 UTC,Pacific Time (US & Canada),25680,naturerocks,2020-04-01 23:04:46 UTC,2020-04-02 17:30:23 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/41197415,https://static.inaturalist.org/photos/65331877/medium.jpg?1585782295,https://static.inaturalist.org/photos/65331877/medium.jpg?1585782295,butterfly,,Found on Salvia Bee’s Bliss. ,4,0,FALSE,3,"Ventura County, US-CA, US",34.40300661,-119.2502893,10,obscured,,TRUE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
41368122,2020/04/01 12:42 PM CDT,4/1/2020,2020-04-01 17:42:00 UTC,Central Time (US & Canada),21288,russh,2020-04-04 15:47:17 UTC,2020-09-19 20:00:58 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/41368122,https://static.inaturalist.org/photos/65619684/medium.jpeg?1586014459,https://static.inaturalist.org/photos/65619684/medium.jpeg?1586014459,butterfly,,,2,0,FALSE,,"Blanco County, TX, USA",30.28578457,-98.56406778,4,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
42182822,2020-04-14 2:09:17 PM CDT,4/14/2020,2020-04-14 19:09:17 UTC,Central Time (US & Canada),1132234,jamestdoucet,2020-04-14 19:30:08 UTC,2020-04-19 21:10:30 UTC,research,,https://www.inaturalist.org/observations/42182822,https://static.inaturalist.org/photos/66963617/medium.jpeg?1586892618,https://static.inaturalist.org/photos/66963617/medium.jpeg?1586892618,butterfly,,:(,1,0,FALSE,2,"6, LA, USA",30.17944083,-93.23718015,6,,,FALSE,,,Louisiana,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
42538436,2020/04/19 12:52 PM AEST,4/19/2020,2020-04-19 02:52:00 UTC,Brisbane,2746729,claytonhansen,2020-04-19 02:44:20 UTC,2020-04-19 02:50:59 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/42538436,https://static.inaturalist.org/photos/67545162/medium.jpg?1587264173,https://static.inaturalist.org/photos/67545162/medium.jpg?1587264173,butterfly,,Feeding on Duranta repens,1,0,FALSE,,"Warwick QLD 4370, Australia",-28.22072495,152.0125026,15,,,FALSE,,,Queensland,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
42545036,2020-04-19 12:50:46 PM GMT+10:00,4/19/2020,2020-04-19 02:50:46 UTC,Brisbane,1477654,themeda,2020-04-19 04:58:11 UTC,2020-04-19 05:20:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42545036,https://static.inaturalist.org/photos/67557289/medium.jpg?1587272296,https://static.inaturalist.org/photos/67557289/medium.jpg?1587272296,butterfly,,Wouldn't cooperate for a good photo.,1,0,FALSE,2,"Boonah QLD 4310, Australia",-28.00143407,152.6779944,17,,,FALSE,gps,gps,Queensland,Lesser Wanderer,Danaus petilia,Lesser Wanderer,Insecta,333775,Hexapoda,Danaus petilia,
43202017,Wed Apr 22 2020 15:06:50 GMT-0400 (EDT),4/22/2020,2020-04-22 19:06:50 UTC,Eastern Time (US & Canada),2722162,tuckerwilde,2020-04-24 23:07:04 UTC,2020-04-29 07:13:20 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/43202017,https://static.inaturalist.org/photos/68572908/medium.jpg?1587769629,https://static.inaturalist.org/photos/68572908/medium.jpg?1587769629,butterfly,,,2,0,FALSE,3,"Golden Bear Dr, Six Mile, SC, US",34.88868771,-82.85367986,24,,,FALSE,,,South Carolina,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
44173101,2020/04/23 12:29 PM CDT,4/23/2020,2020-04-23 17:29:00 UTC,Central Time (US & Canada),21288,russh,2020-04-28 20:42:57 UTC,2020-09-19 03:48:42 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/44173101,https://static.inaturalist.org/photos/70034364/medium.jpeg?1588106396,https://static.inaturalist.org/photos/70034364/medium.jpeg?1588106396,butterfly,,,1,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29103438,-97.76718786,8,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
45136774,2020/05/06 11:09 AM CDT,5/6/2020,2020-05-06 16:09:00 UTC,Central Time (US & Canada),21288,russh,2020-05-07 03:14:40 UTC,2020-09-16 16:53:26 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/45136774,https://static.inaturalist.org/photos/71561056/medium.jpeg?1588820088,https://static.inaturalist.org/photos/71561056/medium.jpeg?1588820088,butterfly,,,1,0,FALSE,,"Blanco County, US-TX, US",30.27292345,-98.57185375,8,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
49692237,Sat Jun 06 2020 11:35:46 GMT-0500 (CDT),6/6/2020,2020-06-06 16:35:46 UTC,Central Time (US & Canada),2160898,codyd23,2020-06-15 07:02:55 UTC,2020-09-22 04:34:08 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/49692237,https://static.inaturalist.org/photos/78891580/medium.jpg?1592204630,https://static.inaturalist.org/photos/78891580/medium.jpg?1592204630,butterfly,,,1,0,FALSE,3,"Norman, OK, US",35.24228963,-97.42718706,153,,,FALSE,,,Oklahoma,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
49767009,2020/06/13 12:51 PM CDT,6/13/2020,2020-06-13 17:51:00 UTC,Central Time (US & Canada),21288,russh,2020-06-15 21:07:15 UTC,2020-06-16 02:54:38 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/49767009,https://static.inaturalist.org/photos/79008423/medium.jpeg?1592254695,https://static.inaturalist.org/photos/79008423/medium.jpeg?1592254695,butterfly,,,1,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29050325,-97.7670677,61,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
49852591,2019-11-05T15:27:14-05:00,11/5/2019,2019-11-05 20:27:14 UTC,UTC,3074302,j-minding,2020-06-16 16:51:21 UTC,2020-06-17 13:04:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49852591,https://static.inaturalist.org/photos/79151643/medium.jpeg?1592326286,https://static.inaturalist.org/photos/79151643/medium.jpeg?1592326286,butterfly,,,1,0,FALSE,333,Rye,40.98828833,-73.68154167,,,,FALSE,,,New York,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
50298560,2020/06/19 2:46 PM EDT,6/19/2020,2020-06-19 18:46:00 UTC,Eastern Time (US & Canada),1000661,ccgibbons,2020-06-20 18:00:26 UTC,2020-06-20 19:09:01 UTC,research,,https://www.inaturalist.org/observations/50298560,https://static.inaturalist.org/photos/79863521/medium.jpeg?1592674955,https://static.inaturalist.org/photos/79863521/medium.jpeg?1592674955,butterfly,,,1,0,FALSE,,"Ednam, Samuel Miller, VA 22903, USA",38.04956212,-78.54425378,45,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
50957531,Thu Jun 25 2020 13:11:39 GMT-0700 (PDT),6/25/2020,2020-06-25 20:11:39 UTC,Pacific Time (US & Canada),994233,bonnienickel,2020-06-26 03:58:47 UTC,2020-07-01 19:02:55 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/50957531,https://static.inaturalist.org/photos/80940608/medium.jpg?1593143944,https://static.inaturalist.org/photos/80940608/medium.jpg?1593143944,butterfly,,Chrysalis about to hatch and newly emerged butterfly at dusk,1,0,FALSE,3,"Charles St, San Diego, CA, US",32.71811333,-117.2442333,10,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
50998204,2020/06/26 9:14 AM EDT,6/26/2020,2020-06-26 13:14:00 UTC,Eastern Time (US & Canada),1000661,ccgibbons,2020-06-26 16:19:12 UTC,2020-06-26 16:33:52 UTC,research,,https://www.inaturalist.org/observations/50998204,https://static.inaturalist.org/photos/81006070/medium.jpeg?1593188246,https://static.inaturalist.org/photos/81006070/medium.jpeg?1593188246,caterpillar,,,1,0,FALSE,,"Albemarle County, VA, USA",38.04312443,-78.54157674,301,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
51718600,Thu Jul 02 2020 11:24:53 GMT-0700 (PDT),7/2/2020,2020-07-02 18:24:53 UTC,Pacific Time (US & Canada),994233,bonnienickel,2020-07-02 18:33:16 UTC,2020-07-02 19:41:58 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/51718600,https://static.inaturalist.org/photos/82187344/medium.jpg?1593714801,https://static.inaturalist.org/photos/82187344/medium.jpg?1593714801,butterfly,,,1,0,FALSE,3,"Charles St, San Diego, CA, US",32.71801667,-117.2443467,5,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
51772832,Fri Jun 26 2020 16:08:23 GMT-0700 (PDT),6/26/2020,2020-06-26 23:08:23 UTC,Pacific Time (US & Canada),422233,jenniferuth,2020-07-03 07:31:22 UTC,2020-07-20 21:19:12 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/51772832,https://static.inaturalist.org/photos/82278599/medium.jpg?1593761494,https://static.inaturalist.org/photos/82278599/medium.jpg?1593761494,butterfly,,,1,0,FALSE,3,"Seventh St, Carpinteria, CA, US",34.396375,-119.520095,8,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
51910361,2020/07/02 4:07 PM CDT,7/2/2020,2020-07-02 21:07:00 UTC,Central Time (US & Canada),21288,russh,2020-07-04 15:20:46 UTC,2020-07-05 02:08:03 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/51910361,https://static.inaturalist.org/photos/82498049/medium.jpeg?1593875491,https://static.inaturalist.org/photos/82498049/medium.jpeg?1593875491,butterfly,,,2,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29074672,-97.76681796,2,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
51915324,2020/07/03 11:14 AM CDT,7/3/2020,2020-07-03 16:14:00 UTC,Central Time (US & Canada),21288,russh,2020-07-04 16:03:19 UTC,2020-07-05 02:00:49 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/51915324,https://static.inaturalist.org/photos/82505596/medium.jpeg?1593877987,https://static.inaturalist.org/photos/82505596/medium.jpeg?1593877987,butterfly,,,1,0,FALSE,,"Blanco County, TX, USA",30.27153681,-98.57117252,4,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
54184357,Fri Jul 24 2020 11:36:02 GMT-0400 (EDT),7/24/2020,2020-07-24 15:36:02 UTC,Eastern Time (US & Canada),2572649,rommelgp,2020-07-24 18:27:52 UTC,2020-07-24 22:25:37 UTC,research,CC0,https://www.inaturalist.org/observations/54184357,https://static.inaturalist.org/photos/86203721/medium.jpg?1595615286,https://static.inaturalist.org/photos/86203721/medium.jpg?1595615286,caterpillar,,,2,0,FALSE,3,"NY-30, Roxbury, NY, US",42.27317727,-74.57573099,1779,,,FALSE,,,New York,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
54648781,2020/07/28 11:28 AM EDT,7/28/2020,2020-07-28 15:28:00 UTC,Eastern Time (US & Canada),1000661,ccgibbons,2020-07-28 17:15:44 UTC,2020-07-28 18:22:25 UTC,research,,https://www.inaturalist.org/observations/54648781,https://static.inaturalist.org/photos/86966148/medium.jpeg?1595956036,https://static.inaturalist.org/photos/86966148/medium.jpeg?1595956036,butterfly,,,1,0,FALSE,,"Albemarle County, VA, USA",38.04165747,-78.54201607,343,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
55544373,2020-08-05 11:49:10 AM EDT,8/5/2020,2020-08-05 15:49:10 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2020-08-05 23:10:08 UTC,2020-08-06 01:07:52 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/55544373,https://static.inaturalist.org/photos/88452561/medium.jpeg?1596669012,https://static.inaturalist.org/photos/88452561/medium.jpeg?1596669012,caterpillar,,,1,0,FALSE,2,"Gatineau, QC J9J 3X8, Canada",45.42469012,-75.82852378,10,,,FALSE,,,,Monarque,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
56255944,2020/08/12 9:53 AM EDT,8/12/2020,2020-08-12 13:53:00 UTC,Eastern Time (US & Canada),1000661,ccgibbons,2020-08-12 20:15:50 UTC,2020-08-12 20:39:47 UTC,research,,https://www.inaturalist.org/observations/56255944,https://static.inaturalist.org/photos/89634270/medium.jpeg?1597262519,https://static.inaturalist.org/photos/89634270/medium.jpeg?1597262519,butterfly,,,1,0,FALSE,,"Albemarle County, VA, USA",38.07827725,-78.7893571,645,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
56264685,2020/08/12 3:55 PM EDT,8/12/2020,2020-08-12 19:55:00 UTC,Eastern Time (US & Canada),469795,pdabell,2020-08-12 21:55:45 UTC,2020-08-13 13:04:27 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/56264685,https://static.inaturalist.org/photos/89646633/medium.jpeg?1597267479,https://static.inaturalist.org/photos/89646633/medium.jpeg?1597267479,caterpillar,,Host: Asclepias syriaca,2,0,FALSE,,"Wellesley, ON, Canada",43.46957898,-80.774646,3,,open,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
56485869,2020-08-14 6:35:37 PM EDT,8/14/2020,2020-08-14 22:35:37 UTC,Eastern Time (US & Canada),1948390,gnomes1009,2020-08-15 05:43:35 UTC,2020-08-15 10:01:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56485869,https://static.inaturalist.org/photos/90021514/medium.jpeg?1597470218,https://static.inaturalist.org/photos/90021514/medium.jpeg?1597470218,caterpillar,,,2,0,FALSE,2,"Maryland, US",39.29818268,-77.19157286,,obscured,,TRUE,gps,gps,Maryland,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
56703795,2020/08/05 12:49 PM EDT,8/5/2020,2020-08-05 16:49:00 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2020-08-17 02:02:02 UTC,2020-08-17 02:02:28 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/56703795,https://static.inaturalist.org/photos/90376304/medium.jpeg?1597628142,https://static.inaturalist.org/photos/90376304/medium.jpeg?1597628142,butterfly,,,1,0,FALSE,,"District de Deschenes, Gatineau, QC, Canada",45.39358587,-75.80340507,31,,,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
56704058,2020/08/16 10:11 AM EDT,8/16/2020,2020-08-16 14:11:00 UTC,Eastern Time (US & Canada),1000661,ccgibbons,2020-08-17 02:05:41 UTC,2020-08-17 16:35:46 UTC,research,,https://www.inaturalist.org/observations/56704058,https://static.inaturalist.org/photos/90379381/medium.jpeg?1597629463,https://static.inaturalist.org/photos/90379381/medium.jpeg?1597629463,caterpillar,,,1,0,FALSE,,"Amherst County, VA, USA",37.75270949,-79.17481912,1127,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
